r,g,b,count,percent,hex_rgb
162,35,35,11,0.0028801542,#A22323
162,3,3,11,0.0028801542,#A20303
162,98,98,11,0.0028801542,#A26262
162,67,67,11,0.0028801542,#A24343
161,2,2,11,0.0028801542,#A10202
160,157,157,11,0.0028801542,#A09D9D
160,130,130,11,0.0028801542,#A08282
160,126,126,11,0.0028801542,#A07E7E
160,123,123,11,0.0028801542,#A07B7B
160,106,106,11,0.0028801542,#A06A6A
160,105,105,11,0.0028801542,#A06969
160,103,103,11,0.0028801542,#A06767
160,89,89,11,0.0028801542,#A05959
160,88,88,11,0.0028801542,#A05858
160,86,86,11,0.0028801542,#A05656
160,85,85,11,0.0028801542,#A05555
160,71,71,11,0.0028801542,#A04747
160,66,66,11,0.0028801542,#A04242
160,64,64,11,0.0028801542,#A04040
160,47,47,11,0.0028801542,#A02F2F
160,44,44,11,0.0028801542,#A02C2C
160,129,129,11,0.0028801542,#A08181
159,154,154,11,0.0028801542,#9F9A9A
159,127,127,11,0.0028801542,#9F7F7F
159,115,115,11,0.0028801542,#9F7373
159,110,110,11,0.0028801542,#9F6E6E
159,98,98,11,0.0028801542,#9F6262
159,87,87,11,0.0028801542,#9F5757
159,46,46,11,0.0028801542,#9F2E2E
159,43,43,11,0.0028801542,#9F2B2B
159,35,35,11,0.0028801542,#9F2323
159,29,29,11,0.0028801542,#9F1D1D
159,25,25,11,0.0028801542,#9F1919
159,9,9,11,0.0028801542,#9F0909
159,6,6,11,0.0028801542,#9F0606
158,135,135,11,0.0028801542,#9E8787
158,127,127,11,0.0028801542,#9E7F7F
158,82,82,11,0.0028801542,#9E5252
158,48,48,11,0.0028801542,#9E3030
157,149,149,11,0.0028801542,#9D9595
157,144,144,11,0.0028801542,#9D9090
157,141,141,11,0.0028801542,#9D8D8D
157,138,138,11,0.0028801542,#9D8A8A
157,136,136,11,0.0028801542,#9D8888
157,128,128,11,0.0028801542,#9D8080
157,121,121,11,0.0028801542,#9D7979
157,116,116,11,0.0028801542,#9D7474
157,112,112,11,0.0028801542,#9D7070
157,86,86,11,0.0028801542,#9D5656
157,83,83,11,0.0028801542,#9D5353
157,56,56,11,0.0028801542,#9D3838
157,13,13,11,0.0028801542,#9D0D0D
157,7,7,11,0.0028801542,#9D0707
156,148,148,11,0.0028801542,#9C9494
156,145,145,11,0.0028801542,#9C9191
156,143,143,11,0.0028801542,#9C8F8F
156,110,110,11,0.0028801542,#9C6E6E
156,103,103,11,0.0028801542,#9C6767
156,82,82,11,0.0028801542,#9C5252
155,136,136,11,0.0028801542,#9B8888
155,130,130,11,0.0028801542,#9B8282
155,96,96,11,0.0028801542,#9B6060
154,141,141,11,0.0028801542,#9A8D8D
154,137,137,11,0.0028801542,#9A8989
154,120,120,11,0.0028801542,#9A7878
154,92,92,11,0.0028801542,#9A5C5C
154,50,50,11,0.0028801542,#9A3232
154,27,27,11,0.0028801542,#9A1B1B
154,21,21,11,0.0028801542,#9A1515
154,19,19,11,0.0028801542,#9A1313
154,16,16,11,0.0028801542,#9A1010
154,15,15,11,0.0028801542,#9A0F0F
154,12,12,11,0.0028801542,#9A0C0C
154,9,9,11,0.0028801542,#9A0909
153,151,151,11,0.0028801542,#999797
152,135,135,11,0.0028801542,#988787
152,126,126,11,0.0028801542,#987E7E
152,112,112,11,0.0028801542,#987070
152,104,104,11,0.0028801542,#986868
152,88,88,11,0.0028801542,#985858
150,138,138,11,0.0028801542,#968A8A
150,135,135,11,0.0028801542,#968787
150,129,129,11,0.0028801542,#968181
150,128,128,11,0.0028801542,#968080
150,122,122,11,0.0028801542,#967A7A
150,90,90,11,0.0028801542,#965A5A
150,80,80,11,0.0028801542,#965050
150,46,46,11,0.0028801542,#962E2E
150,40,40,11,0.0028801542,#962828
150,14,14,11,0.0028801542,#960E0E
150,4,4,11,0.0028801542,#960404
150,142,142,11,0.0028801542,#968E8E
150,140,140,11,0.0028801542,#968C8C
150,139,139,11,0.0028801542,#968B8B
149,128,128,11,0.0028801542,#958080
149,126,126,11,0.0028801542,#957E7E
149,123,123,11,0.0028801542,#957B7B
149,89,89,11,0.0028801542,#955959
149,64,64,11,0.0028801542,#954040
149,59,59,11,0.0028801542,#953B3B
149,52,52,11,0.0028801542,#953434
149,49,49,11,0.0028801542,#953131
148,127,127,11,0.0028801542,#947F7F
148,126,126,11,0.0028801542,#947E7E
148,107,107,11,0.0028801542,#946B6B
148,97,97,11,0.0028801542,#946161
148,63,63,11,0.0028801542,#943F3F
148,55,55,11,0.0028801542,#943737
148,19,19,11,0.0028801542,#941313
148,18,18,11,0.0028801542,#941212
148,15,15,11,0.0028801542,#940F0F
148,11,11,11,0.0028801542,#940B0B
148,9,9,11,0.0028801542,#940909
148,6,6,11,0.0028801542,#940606
147,142,142,11,0.0028801542,#938E8E
147,136,136,11,0.0028801542,#938888
147,129,129,11,0.0028801542,#938181
147,98,98,11,0.0028801542,#936262
147,92,92,11,0.0028801542,#935C5C
147,81,81,11,0.0028801542,#935151
147,61,61,11,0.0028801542,#933D3D
147,60,60,11,0.0028801542,#933C3C
147,55,55,11,0.0028801542,#933737
147,53,53,11,0.0028801542,#933535
147,44,44,11,0.0028801542,#932C2C
147,37,37,11,0.0028801542,#932525
147,30,30,11,0.0028801542,#931E1E
147,21,21,11,0.0028801542,#931515
146,138,138,11,0.0028801542,#928A8A
146,119,119,11,0.0028801542,#927777
146,113,113,11,0.0028801542,#927171
146,112,112,11,0.0028801542,#927070
146,109,109,11,0.0028801542,#926D6D
146,102,102,11,0.0028801542,#926666
146,99,99,11,0.0028801542,#926363
146,84,84,11,0.0028801542,#925454
146,74,74,11,0.0028801542,#924A4A
146,71,71,11,0.0028801542,#924747
146,30,30,11,0.0028801542,#921E1E
146,2,2,11,0.0028801542,#920202
145,127,127,11,0.0028801542,#917F7F
145,116,116,11,0.0028801542,#917474
145,109,109,11,0.0028801542,#916D6D
145,104,104,11,0.0028801542,#916868
145,97,97,11,0.0028801542,#916161
145,88,88,11,0.0028801542,#915858
145,84,84,11,0.0028801542,#915454
145,67,67,11,0.0028801542,#914343
145,64,64,11,0.0028801542,#914040
145,58,58,11,0.0028801542,#913A3A
145,54,54,11,0.0028801542,#913636
145,43,43,11,0.0028801542,#912B2B
145,39,39,11,0.0028801542,#912727
145,38,38,11,0.0028801542,#912626
144,131,131,11,0.0028801542,#908383
144,118,118,11,0.0028801542,#907676
144,96,96,11,0.0028801542,#906060
144,89,89,11,0.0028801542,#905959
144,86,86,11,0.0028801542,#905656
144,39,39,11,0.0028801542,#902727
144,35,35,11,0.0028801542,#902323
144,17,17,11,0.0028801542,#901111
144,15,15,11,0.0028801542,#900F0F
143,130,130,11,0.0028801542,#8F8282
143,119,119,11,0.0028801542,#8F7777
143,86,86,11,0.0028801542,#8F5656
143,56,56,11,0.0028801542,#8F3838
143,42,42,11,0.0028801542,#8F2A2A
143,36,36,11,0.0028801542,#8F2424
143,31,31,11,0.0028801542,#8F1F1F
143,24,24,11,0.0028801542,#8F1818
143,23,23,11,0.0028801542,#8F1717
143,21,21,11,0.0028801542,#8F1515
143,16,16,11,0.0028801542,#8F1010
143,12,12,11,0.0028801542,#8F0C0C
143,6,6,11,0.0028801542,#8F0606
142,120,120,11,0.0028801542,#8E7878
142,119,119,11,0.0028801542,#8E7777
142,116,116,11,0.0028801542,#8E7474
142,111,111,11,0.0028801542,#8E6F6F
142,100,100,11,0.0028801542,#8E6464
142,86,86,11,0.0028801542,#8E5656
142,81,81,11,0.0028801542,#8E5151
142,80,80,11,0.0028801542,#8E5050
142,73,73,11,0.0028801542,#8E4949
142,66,66,11,0.0028801542,#8E4242
142,63,63,11,0.0028801542,#8E3F3F
142,58,58,11,0.0028801542,#8E3A3A
142,56,56,11,0.0028801542,#8E3838
142,51,51,11,0.0028801542,#8E3333
142,48,48,11,0.0028801542,#8E3030
142,44,44,11,0.0028801542,#8E2C2C
142,43,43,11,0.0028801542,#8E2B2B
142,36,36,11,0.0028801542,#8E2424
142,33,33,11,0.0028801542,#8E2121
142,32,32,11,0.0028801542,#8E2020
142,29,29,11,0.0028801542,#8E1D1D
142,28,28,11,0.0028801542,#8E1C1C
142,24,24,11,0.0028801542,#8E1818
142,14,14,11,0.0028801542,#8E0E0E
142,13,13,11,0.0028801542,#8E0D0D
142,12,12,11,0.0028801542,#8E0C0C
142,6,6,11,0.0028801542,#8E0606
141,117,117,11,0.0028801542,#8D7575
141,108,108,11,0.0028801542,#8D6C6C
141,101,101,11,0.0028801542,#8D6565
141,100,100,11,0.0028801542,#8D6464
141,80,80,11,0.0028801542,#8D5050
141,70,70,11,0.0028801542,#8D4646
141,65,65,11,0.0028801542,#8D4141
141,64,64,11,0.0028801542,#8D4040
141,44,44,11,0.0028801542,#8D2C2C
141,29,29,11,0.0028801542,#8D1D1D
141,5,5,11,0.0028801542,#8D0505
141,2,2,11,0.0028801542,#8D0202
140,135,135,11,0.0028801542,#8C8787
140,110,110,11,0.0028801542,#8C6E6E
140,108,108,11,0.0028801542,#8C6C6C
140,100,100,11,0.0028801542,#8C6464
140,96,96,11,0.0028801542,#8C6060
140,95,95,11,0.0028801542,#8C5F5F
140,89,89,11,0.0028801542,#8C5959
140,83,83,11,0.0028801542,#8C5353
140,73,73,11,0.0028801542,#8C4949
140,59,59,11,0.0028801542,#8C3B3B
140,40,40,11,0.0028801542,#8C2828
140,22,22,11,0.0028801542,#8C1616
140,19,19,11,0.0028801542,#8C1313
140,15,15,11,0.0028801542,#8C0F0F
140,13,13,11,0.0028801542,#8C0D0D
140,4,4,11,0.0028801542,#8C0404
139,127,127,11,0.0028801542,#8B7F7F
139,123,123,11,0.0028801542,#8B7B7B
139,117,117,11,0.0028801542,#8B7575
139,101,101,11,0.0028801542,#8B6565
139,93,93,11,0.0028801542,#8B5D5D
139,88,88,11,0.0028801542,#8B5858
139,86,86,11,0.0028801542,#8B5656
139,83,83,11,0.0028801542,#8B5353
139,77,77,11,0.0028801542,#8B4D4D
139,69,69,11,0.0028801542,#8B4545
139,61,61,11,0.0028801542,#8B3D3D
139,58,58,11,0.0028801542,#8B3A3A
139,53,53,11,0.0028801542,#8B3535
139,45,45,11,0.0028801542,#8B2D2D
139,34,34,11,0.0028801542,#8B2222
139,27,27,11,0.0028801542,#8B1B1B
139,19,19,11,0.0028801542,#8B1313
139,13,13,11,0.0028801542,#8B0D0D
139,8,8,11,0.0028801542,#8B0808
138,129,129,11,0.0028801542,#8A8181
138,124,124,11,0.0028801542,#8A7C7C
138,120,120,11,0.0028801542,#8A7878
138,83,83,11,0.0028801542,#8A5353
138,64,64,11,0.0028801542,#8A4040
138,46,46,11,0.0028801542,#8A2E2E
138,35,35,11,0.0028801542,#8A2323
138,23,23,11,0.0028801542,#8A1717
137,131,131,11,0.0028801542,#898383
137,116,116,11,0.0028801542,#897474
137,112,112,11,0.0028801542,#897070
137,107,107,11,0.0028801542,#896B6B
137,99,99,11,0.0028801542,#896363
137,95,95,11,0.0028801542,#895F5F
137,83,83,11,0.0028801542,#895353
137,80,80,11,0.0028801542,#895050
137,65,65,11,0.0028801542,#894141
137,58,58,11,0.0028801542,#893A3A
137,56,56,11,0.0028801542,#893838
137,49,49,11,0.0028801542,#893131
137,46,46,11,0.0028801542,#892E2E
137,44,44,11,0.0028801542,#892C2C
137,39,39,11,0.0028801542,#892727
137,35,35,11,0.0028801542,#892323
137,32,32,11,0.0028801542,#892020
137,28,28,11,0.0028801542,#891C1C
137,27,27,11,0.0028801542,#891B1B
137,20,20,11,0.0028801542,#891414
136,129,129,11,0.0028801542,#888181
136,125,125,11,0.0028801542,#887D7D
136,102,102,11,0.0028801542,#886666
136,87,87,11,0.0028801542,#885757
136,75,75,11,0.0028801542,#884B4B
136,73,73,11,0.0028801542,#884949
136,66,66,11,0.0028801542,#884242
136,61,61,11,0.0028801542,#883D3D
136,57,57,11,0.0028801542,#883939
136,44,44,11,0.0028801542,#882C2C
136,36,36,11,0.0028801542,#882424
136,35,35,11,0.0028801542,#882323
136,31,31,11,0.0028801542,#881F1F
136,10,10,11,0.0028801542,#880A0A
136,5,5,11,0.0028801542,#880505
135,101,101,11,0.0028801542,#876565
135,92,92,11,0.0028801542,#875C5C
135,87,87,11,0.0028801542,#875757
135,44,44,11,0.0028801542,#872C2C
135,15,15,11,0.0028801542,#870F0F
134,104,104,11,0.0028801542,#866868
134,78,78,11,0.0028801542,#864E4E
134,73,73,11,0.0028801542,#864949
134,47,47,11,0.0028801542,#862F2F
134,118,118,11,0.0028801542,#867676
134,113,113,11,0.0028801542,#867171
134,93,93,11,0.0028801542,#865D5D
134,87,87,11,0.0028801542,#865757
134,77,77,11,0.0028801542,#864D4D
134,56,56,11,0.0028801542,#863838
134,46,46,11,0.0028801542,#862E2E
134,13,13,11,0.0028801542,#860D0D
133,117,117,11,0.0028801542,#857575
133,94,94,11,0.0028801542,#855E5E
133,88,88,11,0.0028801542,#855858
133,76,76,11,0.0028801542,#854C4C
133,74,74,11,0.0028801542,#854A4A
133,68,68,11,0.0028801542,#854444
133,60,60,11,0.0028801542,#853C3C
133,54,54,11,0.0028801542,#853636
133,45,45,11,0.0028801542,#852D2D
133,43,43,11,0.0028801542,#852B2B
133,37,37,11,0.0028801542,#852525
133,26,26,11,0.0028801542,#851A1A
133,3,3,11,0.0028801542,#850303
133,113,113,11,0.0028801542,#857171
133,31,31,11,0.0028801542,#851F1F
132,124,124,11,0.0028801542,#847C7C
132,109,109,11,0.0028801542,#846D6D
132,90,90,11,0.0028801542,#845A5A
132,46,46,11,0.0028801542,#842E2E
132,32,32,11,0.0028801542,#842020
131,129,129,11,0.0028801542,#838181
131,127,127,11,0.0028801542,#837F7F
131,116,116,11,0.0028801542,#837474
131,64,64,11,0.0028801542,#834040
131,19,19,11,0.0028801542,#831313
130,113,113,11,0.0028801542,#827171
130,98,98,11,0.0028801542,#826262
130,75,75,11,0.0028801542,#824B4B
130,70,70,11,0.0028801542,#824646
130,45,45,11,0.0028801542,#822D2D
130,14,14,11,0.0028801542,#820E0E
130,106,106,11,0.0028801542,#826A6A
130,83,83,11,0.0028801542,#825353
130,78,78,11,0.0028801542,#824E4E
130,76,76,11,0.0028801542,#824C4C
130,63,63,11,0.0028801542,#823F3F
130,58,58,11,0.0028801542,#823A3A
130,53,53,11,0.0028801542,#823535
130,47,47,11,0.0028801542,#822F2F
130,38,38,11,0.0028801542,#822626
130,33,33,11,0.0028801542,#822121
130,28,28,11,0.0028801542,#821C1C
130,22,22,11,0.0028801542,#821616
130,18,18,11,0.0028801542,#821212
130,13,13,11,0.0028801542,#820D0D
130,8,8,11,0.0028801542,#820808
130,3,3,11,0.0028801542,#820303
129,5,5,11,0.0028801542,#810505
128,126,126,11,0.0028801542,#807E7E
128,123,123,11,0.0028801542,#807B7B
128,88,88,11,0.0028801542,#805858
128,83,83,11,0.0028801542,#805353
128,82,82,11,0.0028801542,#805252
128,78,78,11,0.0028801542,#804E4E
128,73,73,11,0.0028801542,#804949
128,68,68,11,0.0028801542,#804444
128,66,66,11,0.0028801542,#804242
128,60,60,11,0.0028801542,#803C3C
128,44,44,11,0.0028801542,#802C2C
128,38,38,11,0.0028801542,#802626
128,33,33,11,0.0028801542,#802121
128,22,22,11,0.0028801542,#801616
128,17,17,11,0.0028801542,#801111
127,39,39,11,0.0028801542,#7F2727
127,11,11,11,0.0028801542,#7F0B0B
125,124,124,11,0.0028801542,#7D7C7C
126,96,96,11,0.0028801542,#7E6060
125,119,119,11,0.0028801542,#7D7777
125,118,118,11,0.0028801542,#7D7676
125,108,108,11,0.0028801542,#7D6C6C
125,106,106,11,0.0028801542,#7D6A6A
125,101,101,11,0.0028801542,#7D6565
125,99,99,11,0.0028801542,#7D6363
125,98,98,11,0.0028801542,#7D6262
125,96,96,11,0.0028801542,#7D6060
125,94,94,11,0.0028801542,#7D5E5E
125,89,89,11,0.0028801542,#7D5959
125,81,81,11,0.0028801542,#7D5151
125,66,66,11,0.0028801542,#7D4242
125,65,65,11,0.0028801542,#7D4141
125,38,38,11,0.0028801542,#7D2626
125,25,25,11,0.0028801542,#7D1919
125,14,14,11,0.0028801542,#7D0E0E
125,12,12,11,0.0028801542,#7D0C0C
125,7,7,11,0.0028801542,#7D0707
125,2,2,11,0.0028801542,#7D0202
124,122,122,11,0.0028801542,#7C7A7A
124,119,119,11,0.0028801542,#7C7777
124,107,107,11,0.0028801542,#7C6B6B
124,105,105,11,0.0028801542,#7C6969
124,103,103,11,0.0028801542,#7C6767
124,100,100,11,0.0028801542,#7C6464
124,97,97,11,0.0028801542,#7C6161
124,94,94,11,0.0028801542,#7C5E5E
124,92,92,11,0.0028801542,#7C5C5C
124,87,87,11,0.0028801542,#7C5757
124,79,79,11,0.0028801542,#7C4F4F
124,74,74,11,0.0028801542,#7C4A4A
124,68,68,11,0.0028801542,#7C4444
124,63,63,11,0.0028801542,#7C3F3F
124,50,50,11,0.0028801542,#7C3232
124,18,18,11,0.0028801542,#7C1212
123,5,5,11,0.0028801542,#7B0505
122,108,108,11,0.0028801542,#7A6C6C
122,61,61,11,0.0028801542,#7A3D3D
122,60,60,11,0.0028801542,#7A3C3C
122,34,34,11,0.0028801542,#7A2222
122,32,32,11,0.0028801542,#7A2020
122,7,7,11,0.0028801542,#7A0707
122,6,6,11,0.0028801542,#7A0606
121,113,113,11,0.0028801542,#797171
121,111,111,11,0.0028801542,#796F6F
121,98,98,11,0.0028801542,#796262
121,91,91,11,0.0028801542,#795B5B
121,88,88,11,0.0028801542,#795858
121,83,83,11,0.0028801542,#795353
121,62,62,11,0.0028801542,#793E3E
121,60,60,11,0.0028801542,#793C3C
121,41,41,11,0.0028801542,#792929
121,18,18,11,0.0028801542,#791212
121,12,12,11,0.0028801542,#790C0C
121,11,11,11,0.0028801542,#790B0B
120,106,106,11,0.0028801542,#786A6A
120,104,104,11,0.0028801542,#786868
120,99,99,11,0.0028801542,#786363
120,91,91,11,0.0028801542,#785B5B
120,90,90,11,0.0028801542,#785A5A
120,82,82,11,0.0028801542,#785252
120,66,66,11,0.0028801542,#784242
120,56,56,11,0.0028801542,#783838
120,55,55,11,0.0028801542,#783737
120,49,49,11,0.0028801542,#783131
120,41,41,11,0.0028801542,#782929
120,38,38,11,0.0028801542,#782626
120,35,35,11,0.0028801542,#782323
120,34,34,11,0.0028801542,#782222
120,26,26,11,0.0028801542,#781A1A
120,24,24,11,0.0028801542,#781818
120,18,18,11,0.0028801542,#781212
120,14,14,11,0.0028801542,#780E0E
120,11,11,11,0.0028801542,#780B0B
120,2,2,11,0.0028801542,#780202
118,117,117,11,0.0028801542,#767575
119,114,114,11,0.0028801542,#777272
119,111,111,11,0.0028801542,#776F6F
119,110,110,11,0.0028801542,#776E6E
119,99,99,11,0.0028801542,#776363
119,98,98,11,0.0028801542,#776262
119,91,91,11,0.0028801542,#775B5B
119,81,81,11,0.0028801542,#775151
119,66,66,11,0.0028801542,#774242
119,12,12,11,0.0028801542,#770C0C
119,5,5,11,0.0028801542,#770505
118,99,99,11,0.0028801542,#766363
118,98,98,11,0.0028801542,#766262
118,81,81,11,0.0028801542,#765151
116,115,115,11,0.0028801542,#747373
117,90,90,11,0.0028801542,#755A5A
117,86,86,11,0.0028801542,#755656
117,77,77,11,0.0028801542,#754D4D
117,75,75,11,0.0028801542,#754B4B
117,72,72,11,0.0028801542,#754848
117,68,68,11,0.0028801542,#754444
117,59,59,11,0.0028801542,#753B3B
117,57,57,11,0.0028801542,#753939
117,55,55,11,0.0028801542,#753737
117,50,50,11,0.0028801542,#753232
117,48,48,11,0.0028801542,#753030
117,41,41,11,0.0028801542,#752929
117,39,39,11,0.0028801542,#752727
117,30,30,11,0.0028801542,#751E1E
117,25,25,11,0.0028801542,#751919
117,3,3,11,0.0028801542,#750303
116,111,111,11,0.0028801542,#746F6F
116,22,22,11,0.0028801542,#741616
116,15,15,11,0.0028801542,#740F0F
116,13,13,11,0.0028801542,#740D0D
115,113,113,11,0.0028801542,#737171
115,104,104,11,0.0028801542,#736868
115,63,63,11,0.0028801542,#733F3F
115,56,56,11,0.0028801542,#733838
115,51,51,11,0.0028801542,#733333
115,47,47,11,0.0028801542,#732F2F
115,29,29,11,0.0028801542,#731D1D
115,25,25,11,0.0028801542,#731919
115,21,21,11,0.0028801542,#731515
115,7,7,11,0.0028801542,#730707
115,3,3,11,0.0028801542,#730303
114,107,107,11,0.0028801542,#726B6B
114,96,96,11,0.0028801542,#726060
114,94,94,11,0.0028801542,#725E5E
114,85,85,11,0.0028801542,#725555
114,83,83,11,0.0028801542,#725353
114,73,73,11,0.0028801542,#724949
114,72,72,11,0.0028801542,#724848
114,65,65,11,0.0028801542,#724141
114,59,59,11,0.0028801542,#723B3B
114,53,53,11,0.0028801542,#723535
114,52,52,11,0.0028801542,#723434
114,50,50,11,0.0028801542,#723232
114,46,46,11,0.0028801542,#722E2E
114,37,37,11,0.0028801542,#722525
114,24,24,11,0.0028801542,#721818
114,11,11,11,0.0028801542,#720B0B
114,5,5,11,0.0028801542,#720505
114,2,2,11,0.0028801542,#720202
113,110,110,11,0.0028801542,#716E6E
113,105,105,11,0.0028801542,#716969
113,101,101,11,0.0028801542,#716565
113,84,84,11,0.0028801542,#715454
113,79,79,11,0.0028801542,#714F4F
113,71,71,11,0.0028801542,#714747
113,62,62,11,0.0028801542,#713E3E
113,49,49,11,0.0028801542,#713131
113,45,45,11,0.0028801542,#712D2D
113,36,36,11,0.0028801542,#712424
113,23,23,11,0.0028801542,#711717
113,68,68,11,0.0028801542,#714444
113,63,63,11,0.0028801542,#713F3F
113,43,43,11,0.0028801542,#712B2B
113,30,30,11,0.0028801542,#711E1E
113,24,24,11,0.0028801542,#711818
113,12,12,11,0.0028801542,#710C0C
112,110,110,11,0.0028801542,#706E6E
112,104,104,11,0.0028801542,#706868
112,96,96,11,0.0028801542,#706060
112,78,78,11,0.0028801542,#704E4E
112,76,76,11,0.0028801542,#704C4C
112,74,74,11,0.0028801542,#704A4A
112,61,61,11,0.0028801542,#703D3D
112,57,57,11,0.0028801542,#703939
112,48,48,11,0.0028801542,#703030
112,44,44,11,0.0028801542,#702C2C
112,35,35,11,0.0028801542,#702323
112,15,15,11,0.0028801542,#700F0F
112,13,13,11,0.0028801542,#700D0D
111,36,36,11,0.0028801542,#6F2424
111,21,21,11,0.0028801542,#6F1515
110,36,36,11,0.0028801542,#6E2424
109,100,100,11,0.0028801542,#6D6464
109,92,92,11,0.0028801542,#6D5C5C
109,79,79,11,0.0028801542,#6D4F4F
109,78,78,11,0.0028801542,#6D4E4E
109,72,72,11,0.0028801542,#6D4848
109,66,66,11,0.0028801542,#6D4242
109,57,57,11,0.0028801542,#6D3939
109,36,36,11,0.0028801542,#6D2424
109,5,5,11,0.0028801542,#6D0505
108,87,87,11,0.0028801542,#6C5757
108,35,35,11,0.0028801542,#6C2323
107,104,104,11,0.0028801542,#6B6868
107,103,103,11,0.0028801542,#6B6767
107,101,101,11,0.0028801542,#6B6565
107,95,95,11,0.0028801542,#6B5F5F
107,90,90,11,0.0028801542,#6B5A5A
107,84,84,11,0.0028801542,#6B5454
107,82,82,11,0.0028801542,#6B5252
107,74,74,11,0.0028801542,#6B4A4A
107,71,71,11,0.0028801542,#6B4747
107,69,69,11,0.0028801542,#6B4545
107,64,64,11,0.0028801542,#6B4040
107,57,57,11,0.0028801542,#6B3939
107,43,43,11,0.0028801542,#6B2B2B
107,41,41,11,0.0028801542,#6B2929
107,25,25,11,0.0028801542,#6B1919
107,22,22,11,0.0028801542,#6B1616
105,103,103,11,0.0028801542,#696767
105,101,101,11,0.0028801542,#696565
105,7,7,11,0.0028801542,#690707
103,101,101,11,0.0028801542,#676565
103,100,100,11,0.0028801542,#676464
103,99,99,11,0.0028801542,#676363
103,98,98,11,0.0028801542,#676262
103,89,89,11,0.0028801542,#675959
103,88,88,11,0.0028801542,#675858
103,87,87,11,0.0028801542,#675757
103,86,86,11,0.0028801542,#675656
103,63,63,11,0.0028801542,#673F3F
103,62,62,11,0.0028801542,#673E3E
103,53,53,11,0.0028801542,#673535
103,52,52,11,0.0028801542,#673434
103,49,49,11,0.0028801542,#673131
103,48,48,11,0.0028801542,#673030
103,47,47,11,0.0028801542,#672F2F
103,46,46,11,0.0028801542,#672E2E
103,45,45,11,0.0028801542,#672D2D
103,44,44,11,0.0028801542,#672C2C
103,43,43,11,0.0028801542,#672B2B
103,42,42,11,0.0028801542,#672A2A
103,41,41,11,0.0028801542,#672929
103,40,40,11,0.0028801542,#672828
103,39,39,11,0.0028801542,#672727
103,38,38,11,0.0028801542,#672626
103,37,37,11,0.0028801542,#672525
103,36,36,11,0.0028801542,#672424
103,35,35,11,0.0028801542,#672323
103,34,34,11,0.0028801542,#672222
103,33,33,11,0.0028801542,#672121
103,32,32,11,0.0028801542,#672020
103,31,31,11,0.0028801542,#671F1F
103,30,30,11,0.0028801542,#671E1E
103,29,29,11,0.0028801542,#671D1D
103,28,28,11,0.0028801542,#671C1C
103,27,27,11,0.0028801542,#671B1B
103,26,26,11,0.0028801542,#671A1A
103,25,25,11,0.0028801542,#671919
103,24,24,11,0.0028801542,#671818
103,12,12,11,0.0028801542,#670C0C
103,11,11,11,0.0028801542,#670B0B
103,10,10,11,0.0028801542,#670A0A
103,5,5,11,0.0028801542,#670505
103,3,3,11,0.0028801542,#670303
102,90,90,11,0.0028801542,#665A5A
102,86,86,11,0.0028801542,#665656
102,53,53,11,0.0028801542,#663535
102,52,52,11,0.0028801542,#663434
102,51,51,11,0.0028801542,#663333
102,50,50,11,0.0028801542,#663232
102,49,49,11,0.0028801542,#663131
102,39,39,11,0.0028801542,#662727
102,38,38,11,0.0028801542,#662626
102,37,37,11,0.0028801542,#662525
102,36,36,11,0.0028801542,#662424
102,35,35,11,0.0028801542,#662323
102,34,34,11,0.0028801542,#662222
102,33,33,11,0.0028801542,#662121
102,32,32,11,0.0028801542,#662020
102,31,31,11,0.0028801542,#661F1F
102,30,30,11,0.0028801542,#661E1E
102,29,29,11,0.0028801542,#661D1D
102,28,28,11,0.0028801542,#661C1C
102,11,11,11,0.0028801542,#660B0B
102,10,10,11,0.0028801542,#660A0A
102,87,87,11,0.0028801542,#665757
102,85,85,11,0.0028801542,#665555
101,84,84,11,0.0028801542,#655454
99,98,98,11,0.0028801542,#636262
98,86,86,11,0.0028801542,#625656
98,85,85,11,0.0028801542,#625555
98,84,84,11,0.0028801542,#625454
